# Program:featureCounts v2.0.2; Command:"featureCounts" "-a" "../final_assembly.gff3" "-o" "read_counts.tsv" "-t" "CDS" "-g" "ID" "-M" "--fraction" "-s" "0" "-T" "8" "mapped.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	mapped.sorted.bam
OMCOBO_03854	contig_2	4327685	4332088	-	4404	368
OMCOBO_03855	contig_2	4332318	4334213	+	1896	39
OMCOBO_03856	contig_2	4334363	4334851	+	489	62
OMCOBO_03857	contig_2	4334990	4336642	+	1653	3311
OMCOBO_03858	contig_2	4336701	4340687	-	3987	16145
OMCOBO_03859	contig_2	4340879	4341427	-	549	3294
OMCOBO_03861	contig_2	4341945	4342961	+	1017	58
OMCOBO_03862	contig_2	4343068	4343727	+	660	168
OMCOBO_03864	contig_2	4344009	4344950	-	942	59
OMCOBO_03865	contig_2	4344974	4345159	-	186	57
OMCOBO_03866	contig_2	4345327	4345647	-	321	130
OMCOBO_03867	contig_2	4346231	4346581	-	351	326
OMCOBO_03868	contig_2	4347085	4347930	-	846	100
OMCOBO_03869	contig_2	4348002	4349033	+	1032	364
OMCOBO_03870	contig_2	4349119	4350054	+	936	513
OMCOBO_03871	contig_2	4350147	4351052	+	906	800
OMCOBO_03872	contig_2	4351049	4351654	-	606	204
OMCOBO_03873	contig_2	4351844	4352650	+	807	7764
OMCOBO_03874	contig_2	4352861	4354348	+	1488	3137
OMCOBO_03875	contig_2	4354440	4355837	+	1398	177
OMCOBO_03876	contig_2	4355834	4358158	+	2325	167
OMCOBO_03877	contig_2	4358288	4359847	+	1560	16628
OMCOBO_03878	contig_2	4359956	4360732	+	777	4081
OMCOBO_03879	contig_2	4360772	4360930	-	159	366
OMCOBO_03880	contig_2	4361120	4362421	-	1302	2050
OMCOBO_03881	contig_2	4362860	4363687	+	828	1091
OMCOBO_03882	contig_2	4363771	4364613	-	843	522
OMCOBO_03883	contig_2	4364936	4367548	-	2613	2312
OMCOBO_03884	contig_2	4367578	4368060	-	483	225
OMCOBO_03885	contig_2	4368495	4368728	+	234	162
OMCOBO_03886	contig_2	4369082	4369438	-	357	322
OMCOBO_03887	contig_2	4369435	4369641	-	207	22
OMCOBO_03888	contig_2	4369868	4370689	+	822	567
OMCOBO_03889	contig_2	4370704	4370976	+	273	554
OMCOBO_03890	contig_2	4371296	4372420	+	1125	1190
OMCOBO_03891	contig_2	4372497	4372973	-	477	291
OMCOBO_03892	contig_2	4373409	4373753	+	345	266
OMCOBO_03893	contig_2	4373796	4374593	-	798	3457
OMCOBO_03894	contig_2	4374861	4375700	-	840	73460
OMCOBO_03895	contig_2	4375891	4376700	-	810	730
OMCOBO_03896	contig_2	4376965	4377258	-	294	525
OMCOBO_03897	contig_2	4377315	4377479	-	165	3
OMCOBO_03898	contig_2	4378001	4378891	+	891	7128
OMCOBO_03899	contig_2	4378920	4379399	+	480	1252
OMCOBO_03900	contig_2	4379801	4379920	+	120	142
OMCOBO_03901	contig_2	4380009	4382132	+	2124	3059
OMCOBO_03902	contig_2	4382190	4383356	+	1167	522
OMCOBO_03903	contig_2	4383561	4384337	+	777	48
OMCOBO_03904	contig_2	4384436	4385179	+	744	126
OMCOBO_03905	contig_2	4385187	4386074	-	888	145
OMCOBO_03907	contig_2	4386470	4386970	-	501	525
OMCOBO_03908	contig_2	4387038	4387562	-	525	2557
OMCOBO_03909	contig_2	4387779	4388414	+	636	1837
OMCOBO_03910	contig_2	4388486	4389127	-	642	899
OMCOBO_03911	contig_2	4389273	4389572	-	300	2241
OMCOBO_03912	contig_2	4389751	4390401	-	651	131
OMCOBO_03913	contig_2	4390447	4391040	-	594	6
OMCOBO_03914	contig_2	4391037	4391711	-	675	128
OMCOBO_03915	contig_2	4391737	4392348	-	612	133
OMCOBO_03916	contig_2	4392417	4393664	-	1248	2925
OMCOBO_03917	contig_2	4393672	4393842	-	171	154
OMCOBO_03918	contig_2	4394061	4395128	-	1068	800
OMCOBO_03919	contig_2	4395202	4396113	+	912	319
OMCOBO_03920	contig_2	4396219	4396413	-	195	932
OMCOBO_03921	contig_2	4396459	4397670	-	1212	8959
OMCOBO_03922	contig_2	4397914	4398411	+	498	778
OMCOBO_03923	contig_2	4398493	4399656	-	1164	7067
OMCOBO_03924	contig_2	4399668	4399919	-	252	1239
OMCOBO_03925	contig_2	4400163	4401194	-	1032	0
OMCOBO_03926	contig_2	4401223	4402728	+	1506	28
OMCOBO_03927	contig_2	4402902	4403648	+	747	520
OMCOBO_03928	contig_2	4403878	4404345	-	468	6
OMCOBO_03929	contig_2	4404454	4405068	+	615	147
OMCOBO_03930	contig_2	4405172	4405618	+	447	2551
OMCOBO_03931	contig_2	4405631	4406245	+	615	454
OMCOBO_03932	contig_2	4406242	4411038	+	4797	9487
OMCOBO_03933	contig_2	4411477	4411686	-	210	78
OMCOBO_03934	contig_2	4411954	4412214	+	261	94
OMCOBO_03935	contig_2	4412201	4412563	-	363	183
OMCOBO_03936	contig_2	4412697	4413491	+	795	2276
OMCOBO_03937	contig_2	4413484	4413708	+	225	664
OMCOBO_03938	contig_2	4413705	4414949	-	1245	21690
OMCOBO_03939	contig_2	4414946	4415830	-	885	8542
OMCOBO_03940	contig_2	4415991	4416557	-	567	123
OMCOBO_03941	contig_2	4416804	4417604	+	801	22
OMCOBO_03942	contig_2	4417610	4419109	+	1500	11
OMCOBO_03943	contig_2	4419216	4419734	+	519	244
OMCOBO_03944	contig_2	4419784	4421460	-	1677	140
OMCOBO_03945	contig_2	4421829	4422785	+	957	179
OMCOBO_03946	contig_2	4422794	4423621	+	828	25
OMCOBO_03947	contig_2	4423877	4426174	+	2298	7177
OMCOBO_03948	contig_2	4426215	4427153	-	939	250
OMCOBO_03949	contig_2	4427323	4427808	+	486	23
OMCOBO_03950	contig_2	4427924	4429123	-	1200	12
OMCOBO_03951	contig_2	4429161	4430660	-	1500	24
OMCOBO_03952	contig_2	4430859	4431869	+	1011	178
OMCOBO_03953	contig_2	4431903	4432559	-	657	120
OMCOBO_03954	contig_2	4432547	4433749	-	1203	109
OMCOBO_03955	contig_2	4434078	4434254	+	177	55
OMCOBO_03956	contig_2	4434511	4434693	+	183	746
OMCOBO_03957	contig_2	4434913	4436925	+	2013	1161
OMCOBO_03958	contig_2	4437030	4437542	+	513	25
OMCOBO_03959	contig_2	4437598	4438047	-	450	10
OMCOBO_03960	contig_2	4438271	4439521	+	1251	369
OMCOBO_03961	contig_2	4439572	4440543	-	972	1798
OMCOBO_03962	contig_2	4440658	4441416	-	759	451
OMCOBO_03963	contig_2	4441420	4442208	-	789	843
OMCOBO_03964	contig_2	4442572	4443240	+	669	70
OMCOBO_03965	contig_2	4443810	4445495	+	1686	7480
OMCOBO_03966	contig_2	4445613	4446719	+	1107	4139
OMCOBO_03967	contig_2	4447785	4449884	-	2100	8166
OMCOBO_03968	contig_2	4449912	4450079	-	168	303
OMCOBO_03969	contig_2	4450958	4451515	+	558	787
OMCOBO_03970	contig_2	4451705	4452547	+	843	1279
OMCOBO_03971	contig_2	4452477	4454174	-	1698	1994
OMCOBO_03972	contig_2	4454205	4455233	-	1029	2500
OMCOBO_03973	contig_2	4455330	4456502	-	1173	3496
OMCOBO_03974	contig_2	4456571	4457914	-	1344	2711
OMCOBO_03975	contig_2	4458087	4459337	+	1251	492
OMCOBO_03976	contig_2	4459337	4460254	+	918	294
OMCOBO_03977	contig_2	4460264	4460974	+	711	98
OMCOBO_03978	contig_2	4460967	4462262	+	1296	3488
OMCOBO_03979	contig_2	4462263	4463279	+	1017	1269
OMCOBO_03980	contig_2	4463279	4464346	+	1068	1494
OMCOBO_03981	contig_2	4464337	4464531	+	195	235
OMCOBO_03982	contig_2	4464928	4465311	-	384	312
OMCOBO_03983	contig_2	4465334	4466650	-	1317	7971
OMCOBO_03984	contig_2	4466650	4466967	-	318	904
OMCOBO_03985	contig_2	4467598	4468407	+	810	148
OMCOBO_03986	contig_2	4468507	4468953	+	447	93
OMCOBO_03987	contig_2	4469050	4469748	+	699	60
OMCOBO_03988	contig_2	4469990	4471636	-	1647	17
OMCOBO_03989	contig_2	4471633	4472325	-	693	48
OMCOBO_03990	contig_2	4472598	4473953	-	1356	126
OMCOBO_03991	contig_2	4474204	4475736	-	1533	103
OMCOBO_03992	contig_2	4476018	4476509	+	492	830
OMCOBO_03993	contig_2	4476716	4477015	+	300	22
OMCOBO_03994	contig_2	4477027	4478304	+	1278	64
OMCOBO_03995	contig_2	4478292	4478813	+	522	42
OMCOBO_03996	contig_2	4478908	4481985	-	3078	11200
OMCOBO_03997	contig_2	4481989	4482990	-	1002	2366
OMCOBO_03998	contig_2	4483241	4484791	-	1551	6333
OMCOBO_04001	contig_2	4485490	4487937	+	2448	4332
OMCOBO_04002	contig_2	4488179	4488535	+	357	1159
OMCOBO_04003	contig_2	4488604	4489203	+	600	11422
OMCOBO_04004	contig_2	4489196	4489858	+	663	13023
OMCOBO_04005	contig_2	4490209	4491480	+	1272	104075
OMCOBO_04006	contig_2	4491477	4492616	+	1140	8393
OMCOBO_04007	contig_2	4493475	4494050	+	576	5076
OMCOBO_04008	contig_2	4494047	4495390	+	1344	5749
OMCOBO_04009	contig_2	4495753	4496844	+	1092	2462
OMCOBO_04010	contig_2	4496920	4498854	-	1935	6632
OMCOBO_04011	contig_2	4498924	4499760	+	837	136
OMCOBO_04012	contig_2	4500101	4501159	+	1059	1062
OMCOBO_04013	contig_2	4501239	4503377	-	2139	11657
OMCOBO_04014	contig_2	4503648	4507667	-	4020	2202
OMCOBO_04016	contig_2	4508536	4509462	-	927	4513
OMCOBO_04017	contig_2	4509505	4510086	+	582	2967
OMCOBO_04018	contig_2	4510201	4512390	-	2190	8299
OMCOBO_04019	contig_2	4512771	4513115	+	345	6978
OMCOBO_04020	contig_2	4513170	4514552	-	1383	11509
OMCOBO_04021	contig_2	4514549	4515526	-	978	1897
OMCOBO_04022	contig_2	4515680	4515838	+	159	34
OMCOBO_04023	contig_2	4515835	4516299	+	465	7342
OMCOBO_04024	contig_2	4516391	4517293	+	903	3424
OMCOBO_04025	contig_2	4517290	4518120	+	831	758
OMCOBO_04026	contig_2	4518185	4519030	-	846	573
OMCOBO_04027	contig_2	4519164	4519838	-	675	5197
OMCOBO_04028	contig_2	4520220	4521170	+	951	4801
OMCOBO_04029	contig_2	4521239	4521964	+	726	2389
OMCOBO_04030	contig_2	4521978	4523177	+	1200	7742
OMCOBO_04031	contig_2	4523624	4524553	-	930	2096
OMCOBO_04032	contig_2	4524550	4525008	-	459	3145
OMCOBO_04033	contig_2	4525053	4526447	-	1395	14189
OMCOBO_04034	contig_2	4526741	4528702	-	1962	14008
OMCOBO_04035	contig_2	4528851	4531196	-	2346	171
OMCOBO_04036	contig_2	4531516	4532787	+	1272	3193
OMCOBO_04037	contig_2	4532768	4533757	-	990	4662
OMCOBO_04038	contig_2	4533857	4534714	+	858	1865
OMCOBO_04039	contig_2	4534980	4535969	-	990	3920
OMCOBO_04040	contig_2	4536373	4537545	+	1173	32
OMCOBO_04041	contig_2	4537751	4538908	+	1158	56
OMCOBO_04042	contig_2	4538902	4539807	+	906	7
OMCOBO_04043	contig_2	4539821	4540684	+	864	3
OMCOBO_04044	contig_2	4540856	4541044	+	189	0
OMCOBO_04045	contig_2	4541139	4541441	+	303	0
OMCOBO_04046	contig_2	4541391	4541810	-	420	0
OMCOBO_04047	contig_2	4542028	4544361	-	2334	1122
OMCOBO_04048	contig_2	4544573	4544914	+	342	23879
OMCOBO_04049	contig_2	4545024	4545458	+	435	21594
OMCOBO_04050	contig_2	4546304	4548712	+	2409	7089
OMCOBO_04051	contig_2	4548911	4549513	+	603	2184
OMCOBO_04052	contig_2	4549643	4551172	+	1530	1823
OMCOBO_04053	contig_2	4551250	4551447	+	198	51
OMCOBO_04054	contig_2	4551606	4552010	+	405	5776
OMCOBO_04055	contig_2	4552029	4552487	-	459	15418
OMCOBO_04056	contig_2	4552484	4553071	-	588	5578
OMCOBO_04057	contig_2	4553557	4556400	+	2844	20156
OMCOBO_04058	contig_2	4556551	4559787	+	3237	4809
OMCOBO_04059	contig_2	4560149	4561402	+	1254	980
OMCOBO_04060	contig_2	4561679	4563283	+	1605	4287
OMCOBO_04062	contig_2	4563731	4564654	+	924	39
OMCOBO_04063	contig_2	4565078	4566370	+	1293	198
OMCOBO_04064	contig_2	4566624	4567451	+	828	279
OMCOBO_04065	contig_2	4567615	4568073	-	459	402
OMCOBO_04066	contig_2	4568070	4568909	-	840	1769
OMCOBO_04067	contig_2	4568988	4569698	-	711	466
OMCOBO_04068	contig_2	4569966	4570571	+	606	178
OMCOBO_04069	contig_2	4570623	4572302	-	1680	2991
OMCOBO_04070	contig_2	4572650	4572904	+	255	2055
OMCOBO_04071	contig_2	4573156	4573566	+	411	558
OMCOBO_04072	contig_2	4573928	4574161	+	234	277
OMCOBO_04073	contig_2	4574432	4574731	+	300	509
OMCOBO_04074	contig_2	4575021	4575431	+	411	14204
OMCOBO_04075	contig_2	4575814	4576221	+	408	1012
OMCOBO_04076	contig_2	4576361	4576888	+	528	9
OMCOBO_04077	contig_2	4577211	4578056	+	846	727
OMCOBO_04078	contig_2	4578078	4578275	-	198	934
OMCOBO_04079	contig_2	4578385	4578690	-	306	187
OMCOBO_04080	contig_2	4578690	4578926	-	237	1971
OMCOBO_04081	contig_2	4579001	4579165	+	165	141
OMCOBO_04082	contig_2	4579171	4579425	+	255	1444
OMCOBO_04083	contig_2	4579425	4580573	+	1149	823
OMCOBO_04084	contig_2	4580647	4580883	+	237	246
OMCOBO_04085	contig_2	4581023	4581388	+	366	228
OMCOBO_04086	contig_2	4581385	4581867	+	483	485
OMCOBO_04087	contig_2	4581986	4582225	+	240	1644
OMCOBO_04088	contig_2	4582360	4582869	-	510	2965
OMCOBO_04089	contig_2	4583185	4584048	+	864	5013
OMCOBO_04090	contig_2	4584113	4585570	+	1458	16965
OMCOBO_04091	contig_2	4585734	4586282	+	549	473
OMCOBO_04092	contig_2	4586372	4587022	+	651	977
OMCOBO_04093	contig_2	4587053	4588468	-	1416	364
OMCOBO_04094	contig_2	4588485	4589108	-	624	18
OMCOBO_04095	contig_2	4589221	4589919	-	699	123
OMCOBO_04096	contig_2	4590005	4590799	+	795	252
OMCOBO_04097	contig_2	4590845	4591213	-	369	278
OMCOBO_04098	contig_2	4591418	4592107	+	690	2198
OMCOBO_04099	contig_2	4592808	4594532	+	1725	2820
OMCOBO_04100	contig_2	4594670	4595161	-	492	10690
OMCOBO_04101	contig_2	4595371	4596861	+	1491	284
OMCOBO_04102	contig_2	4596984	4598129	+	1146	2711
OMCOBO_04103	contig_2	4598324	4599331	+	1008	5970
OMCOBO_04104	contig_2	4599445	4599984	+	540	6429
OMCOBO_04105	contig_2	4600269	4602275	+	2007	76818
OMCOBO_04106	contig_2	4602382	4602990	+	609	2408
OMCOBO_04107	contig_2	4603111	4604226	-	1116	68129
OMCOBO_04108	contig_2	4604368	4606209	+	1842	18649
OMCOBO_04109	contig_2	4606331	4607260	+	930	3165
OMCOBO_04110	contig_2	4607221	4607754	+	534	891
OMCOBO_04111	contig_2	4608132	4608491	+	360	3339
OMCOBO_04112	contig_2	4608488	4609132	+	645	5584
OMCOBO_04113	contig_2	4609344	4609835	+	492	596
OMCOBO_04114	contig_2	4609866	4611044	-	1179	554
OMCOBO_04115	contig_2	4611205	4611981	+	777	1733
OMCOBO_04116	contig_2	4611978	4612721	+	744	2581
OMCOBO_04117	contig_2	4612771	4613736	+	966	1267
OMCOBO_04118	contig_2	4613801	4614940	+	1140	894
OMCOBO_04119	contig_2	4615065	4616207	-	1143	2611
OMCOBO_04120	contig_2	4616316	4617449	-	1134	41
OMCOBO_04121	contig_2	4617799	4619004	+	1206	4872
OMCOBO_04122	contig_2	4619219	4619902	+	684	1727
OMCOBO_04123	contig_2	4620048	4620755	+	708	357
OMCOBO_04124	contig_2	4621004	4622113	-	1110	2873
OMCOBO_04125	contig_2	4622223	4622576	+	354	611
OMCOBO_04126	contig_2	4622797	4624008	-	1212	5750
OMCOBO_04127	contig_2	4624258	4625442	+	1185	1126
OMCOBO_04128	contig_2	4625439	4626662	+	1224	1037
OMCOBO_04129	contig_2	4626659	4628473	+	1815	998
OMCOBO_04130	contig_2	4628470	4629534	+	1065	1647
OMCOBO_04131	contig_2	4629537	4630334	+	798	1180
OMCOBO_04132	contig_2	4630492	4631205	+	714	22
OMCOBO_04133	contig_2	4631266	4631445	+	180	683
OMCOBO_04134	contig_2	4631615	4632085	+	471	415
OMCOBO_04135	contig_2	4632095	4632613	+	519	1164
OMCOBO_04136	contig_2	4632771	4633103	+	333	10749
OMCOBO_04137	contig_2	4633034	4633714	-	681	7978
OMCOBO_04138	contig_2	4634212	4636737	+	2526	124682
OMCOBO_04139	contig_2	4636818	4637606	-	789	168
OMCOBO_04140	contig_2	4637548	4639635	-	2088	315
OMCOBO_04141	contig_2	4640124	4640813	+	690	188
OMCOBO_04142	contig_2	4640795	4641412	-	618	48
OMCOBO_04143	contig_2	4641618	4643219	+	1602	6200
OMCOBO_04144	contig_2	4643287	4643511	-	225	83
OMCOBO_04145	contig_2	4643489	4644343	-	855	2763
OMCOBO_04146	contig_2	4644461	4644655	+	195	8
OMCOBO_04147	contig_2	4644655	4645029	+	375	1
OMCOBO_04148	contig_2	4645051	4646355	-	1305	6716
OMCOBO_04149	contig_2	4646364	4647077	-	714	4131
OMCOBO_04150	contig_2	4647085	4647798	-	714	12557
OMCOBO_04151	contig_2	4648004	4648603	-	600	58589
OMCOBO_04152	contig_2	4649032	4649991	-	960	429
OMCOBO_04153	contig_2	4650172	4650687	+	516	31
OMCOBO_04154	contig_2	4650724	4651308	-	585	49
OMCOBO_04155	contig_2	4651530	4652366	+	837	1049
OMCOBO_04156	contig_2	4652510	4653502	+	993	27
OMCOBO_04157	contig_2	4653689	4654102	+	414	86
OMCOBO_04158	contig_2	4654346	4655470	-	1125	6110
OMCOBO_04159	contig_2	4655603	4657015	-	1413	6407
OMCOBO_04160	contig_2	4657246	4658994	+	1749	6644
OMCOBO_04161	contig_2	4659035	4659901	-	867	2986
OMCOBO_04162	contig_2	4659959	4660891	+	933	619
OMCOBO_04163	contig_2	4661142	4661951	+	810	2485
OMCOBO_04164	contig_2	4662116	4663966	+	1851	41501
OMCOBO_04165	contig_2	4664085	4666343	-	2259	177
OMCOBO_04166	contig_2	4666539	4666913	+	375	58
OMCOBO_04167	contig_2	4666987	4667514	+	528	338
OMCOBO_04168	contig_2	4667511	4668500	-	990	1243
OMCOBO_04169	contig_2	4668615	4669427	+	813	38
OMCOBO_04170	contig_2	4669543	4670493	+	951	234
OMCOBO_04171	contig_2	4670552	4671970	-	1419	161
OMCOBO_04172	contig_2	4672179	4672991	+	813	4175
OMCOBO_04173	contig_2	4673206	4674243	-	1038	581
OMCOBO_04177	contig_2	4680354	4681022	-	669	618
OMCOBO_04178	contig_2	4681181	4682206	+	1026	9086
OMCOBO_04179	contig_2	4682203	4682847	+	645	2036
OMCOBO_04180	contig_2	4682945	4684132	+	1188	1120
OMCOBO_04181	contig_2	4684281	4684472	+	192	34
OMCOBO_04182	contig_2	4684491	4685675	+	1185	335
OMCOBO_04183	contig_2	4686463	4687041	+	579	608
OMCOBO_04184	contig_2	4687099	4688445	+	1347	1005
OMCOBO_04185	contig_2	4688442	4689623	+	1182	566
OMCOBO_04186	contig_2	4689620	4690897	+	1278	488
OMCOBO_04187	contig_2	4690887	4692281	+	1395	214
OMCOBO_04188	contig_2	4692295	4695198	+	2904	1026
OMCOBO_04189	contig_2	4695330	4696076	+	747	459
OMCOBO_04190	contig_2	4696087	4696905	+	819	216
OMCOBO_04191	contig_2	4696895	4697731	+	837	122
OMCOBO_04192	contig_2	4697749	4699365	-	1617	650
OMCOBO_04193	contig_2	4699362	4700819	-	1458	3933
OMCOBO_04194	contig_2	4700860	4702425	-	1566	5185
OMCOBO_04195	contig_2	4702422	4703729	-	1308	5642
OMCOBO_04196	contig_2	4703719	4704573	-	855	5759
OMCOBO_04197	contig_2	4705152	4705460	-	309	1383
OMCOBO_04198	contig_2	4705930	4706934	+	1005	1380
OMCOBO_04199	contig_2	4707157	4707864	+	708	6471
OMCOBO_04200	contig_2	4708931	4710625	+	1695	132
OMCOBO_04201	contig_2	4711753	4711989	+	237	8
OMCOBO_04202	contig_2	4711992	4712489	+	498	0
OMCOBO_04203	contig_2	4713257	4713754	+	498	462
OMCOBO_04204	contig_2	4713819	4714289	-	471	1086
OMCOBO_04205	contig_2	4714293	4714868	-	576	1525
OMCOBO_04206	contig_2	4715636	4716139	+	504	283
OMCOBO_04207	contig_2	4716456	4716716	-	261	228
OMCOBO_04208	contig_2	4716889	4717212	+	324	195
OMCOBO_04209	contig_2	4717209	4717406	+	198	1193
OMCOBO_04210	contig_2	4717526	4719109	-	1584	9838
OMCOBO_04211	contig_2	4719695	4720555	+	861	1974
OMCOBO_04212	contig_2	4720682	4720876	+	195	990
OMCOBO_04213	contig_2	4720897	4721313	-	417	1014
OMCOBO_04214	contig_2	4721517	4722137	+	621	3082
OMCOBO_04215	contig_2	4722147	4723145	+	999	1778
OMCOBO_04216	contig_2	4723262	4724038	-	777	34
OMCOBO_04217	contig_2	4724071	4725150	-	1080	55
OMCOBO_04218	contig_2	4725147	4726139	-	993	64
OMCOBO_04219	contig_2	4726239	4727366	-	1128	143
OMCOBO_04220	contig_2	4727796	4728917	+	1122	841
OMCOBO_04221	contig_2	4729384	4730910	+	1527	871
OMCOBO_04222	contig_2	4730959	4731303	-	345	1764
OMCOBO_04223	contig_2	4731463	4732101	-	639	4673
OMCOBO_04224	contig_2	4732134	4732589	-	456	12119
OMCOBO_04225	contig_2	4732764	4733987	+	1224	11
OMCOBO_04226	contig_2	4733984	4734883	+	900	103
OMCOBO_04227	contig_2	4735092	4736039	+	948	37
OMCOBO_04228	contig_2	4736179	4736529	+	351	46
OMCOBO_04229	contig_2	4736537	4737721	+	1185	354
OMCOBO_04230	contig_2	4737918	4739153	+	1236	104
OMCOBO_04231	contig_2	4739188	4740075	-	888	322
OMCOBO_04232	contig_2	4740638	4741624	+	987	1032
OMCOBO_04233	contig_2	4741685	4742059	-	375	571
OMCOBO_04234	contig_2	4742059	4742664	-	606	68
OMCOBO_04235	contig_2	4742875	4743297	+	423	140
OMCOBO_04236	contig_2	4743367	4743726	-	360	1159
OMCOBO_04237	contig_2	4743822	4744391	-	570	2226
OMCOBO_04238	contig_2	4744519	4744950	-	432	364
OMCOBO_04239	contig_2	4745174	4746199	-	1026	3001
OMCOBO_04240	contig_2	4746253	4747014	-	762	1733
OMCOBO_04241	contig_2	4747173	4747610	+	438	680
OMCOBO_04242	contig_2	4747702	4748682	-	981	2199
OMCOBO_04243	contig_2	4748713	4749168	-	456	577
OMCOBO_04244	contig_2	4749190	4750230	-	1041	96
OMCOBO_04245	contig_2	4750248	4751042	-	795	16
OMCOBO_04246	contig_2	4751042	4752085	-	1044	36
OMCOBO_04247	contig_2	4752427	4753014	-	588	6323
OMCOBO_04248	contig_2	4753097	4753198	-	102	2084
OMCOBO_04249	contig_2	4753363	4753728	+	366	222
OMCOBO_04250	contig_2	4753772	4754071	-	300	541
OMCOBO_04251	contig_2	4754251	4754538	-	288	7310
OMCOBO_04252	contig_2	4754579	4755424	-	846	38081
OMCOBO_04253	contig_2	4755963	4756664	-	702	1263
OMCOBO_04254	contig_2	4756871	4758094	-	1224	1316
OMCOBO_04255	contig_2	4758105	4758368	-	264	58
OMCOBO_04256	contig_2	4758537	4760270	+	1734	7782
OMCOBO_04257	contig_2	4760267	4762300	+	2034	5758
OMCOBO_04258	contig_2	4763188	4764012	+	825	54415
OMCOBO_04259	contig_2	4764037	4765062	+	1026	23500
OMCOBO_04260	contig_2	4765229	4766353	+	1125	12397
OMCOBO_04261	contig_2	4766568	4767308	+	741	3633
OMCOBO_04262	contig_2	4767305	4768876	+	1572	2793
OMCOBO_04263	contig_2	4768924	4770333	-	1410	400
OMCOBO_04264	contig_2	4770600	4772411	-	1812	1406
OMCOBO_04265	contig_2	4772625	4773515	+	891	1110
OMCOBO_04266	contig_2	4773594	4774217	-	624	1276
OMCOBO_04267	contig_2	4774525	4776822	+	2298	1332
OMCOBO_04268	contig_2	4776950	4778179	+	1230	47
OMCOBO_04269	contig_2	4778196	4778681	+	486	27
OMCOBO_04270	contig_2	4778727	4779602	+	876	389
OMCOBO_04271	contig_2	4779659	4780510	-	852	72
OMCOBO_04272	contig_2	4780771	4782168	+	1398	317
OMCOBO_04273	contig_2	4782161	4782694	+	534	1134
OMCOBO_04274	contig_2	4782786	4784168	-	1383	2411
OMCOBO_04275	contig_2	4784409	4785170	+	762	7616
OMCOBO_04276	contig_2	4785251	4786492	-	1242	650
OMCOBO_04277	contig_2	4786569	4786790	-	222	0
OMCOBO_04278	contig_2	4787119	4788648	-	1530	4
OMCOBO_04279	contig_2	4788645	4789151	-	507	0
OMCOBO_04280	contig_2	4789436	4791601	-	2166	68
OMCOBO_04281	contig_2	4791690	4791875	-	186	21
OMCOBO_04282	contig_2	4791954	4792142	-	189	12
OMCOBO_04283	contig_2	4792222	4792614	-	393	13
OMCOBO_04284	contig_2	4792616	4792819	-	204	16
OMCOBO_04285	contig_2	4792819	4793001	-	183	0
OMCOBO_04286	contig_2	4793064	4793396	-	333	26
OMCOBO_04287	contig_2	4793393	4794304	-	912	47
OMCOBO_04288	contig_2	4794301	4794453	-	153	1
OMCOBO_04289	contig_2	4794450	4794782	-	333	0
OMCOBO_04290	contig_2	4794779	4795234	-	456	0
OMCOBO_04291	contig_2	4795231	4795497	-	267	0
OMCOBO_04292	contig_2	4796419	4797261	+	843	1753
OMCOBO_04293	contig_2	4797258	4797947	+	690	1342
OMCOBO_04294	contig_2	4798190	4798348	-	159	144
OMCOBO_04295	contig_2	4798427	4799104	-	678	1814
OMCOBO_04296	contig_2	4799482	4800750	+	1269	4261
OMCOBO_04297	contig_2	4800747	4801427	+	681	4344
OMCOBO_04298	contig_2	4801514	4802131	-	618	8248
OMCOBO_04299	contig_2	4802889	4803371	+	483	10216
OMCOBO_04300	contig_2	4803719	4804465	+	747	495
OMCOBO_04301	contig_2	4804452	4804979	+	528	412
OMCOBO_04302	contig_2	4805138	4805542	+	405	3228
OMCOBO_04303	contig_2	4805681	4807075	+	1395	15326
OMCOBO_04304	contig_2	4807227	4808183	+	957	1592
OMCOBO_04305	contig_2	4808363	4809940	+	1578	8588
OMCOBO_04306	contig_2	4810205	4810933	-	729	3684
OMCOBO_04307	contig_2	4810964	4811380	-	417	7164
OMCOBO_04308	contig_2	4811832	4813124	-	1293	4088
OMCOBO_04310	contig_2	4813342	4813830	-	489	7
OMCOBO_04311	contig_2	4814842	4815072	-	231	15
OMCOBO_04312	contig_2	4815180	4815986	+	807	1005
OMCOBO_04313	contig_2	4816435	4817133	+	699	29056
OMCOBO_04314	contig_2	4817361	4817717	+	357	857
OMCOBO_04315	contig_2	4817874	4818164	-	291	1442
OMCOBO_04316	contig_2	4818731	4819174	-	444	1653
OMCOBO_04317	contig_2	4819305	4820177	+	873	763
OMCOBO_04318	contig_2	4820522	4821046	-	525	563
OMCOBO_04319	contig_2	4821260	4821859	+	600	156
OMCOBO_04320	contig_2	4821956	4822216	+	261	79
OMCOBO_04321	contig_2	4822308	4822580	+	273	9
OMCOBO_04322	contig_2	4823660	4824736	+	1077	464
OMCOBO_04323	contig_2	4825063	4825410	+	348	0
OMCOBO_04324	contig_2	4825479	4826492	-	1014	102
OMCOBO_04325	contig_2	4826901	4827569	+	669	2289
